ACCELERATION BODY X,ACCELERATION BODY Y,ACCELERATION BODY Z,TOTAL WEIGHT,PLANE ALTITUDE,ATTITUDE INDICATOR PITCH DEGREES,ATTITUDE INDICATOR BANK DEGREES
2_2_2023 20:8:29,-0.049981,0.018298,-0.009525,4290.442871,17382.79688,-0.559162,0.076757
2_2_2023 20:8:30,-0.099961,0.018298,-0.009525,4290.442871,17382.79688,-0.559162,0.076757
2_2_2023 20:8:30,-0.099961,0.023226,-0.009525,4290.442871,17382.79688,-0.559162,0.076757
2_2_2023 20:8:30,-0.099961,0.023226,-0.009269,4290.442871,17382.79688,-0.559162,0.076757
2_2_2023 20:8:30,-0.099961,0.023226,-0.009269,4290.411133,17382.79688,-0.559162,0.076757
2_2_2023 20:8:30,-0.099961,0.023226,-0.009269,4290.411133,17382.79688,-0.558566,0.076757
2_2_2023 20:8:30,-0.099961,0.023226,-0.009269,4290.411133,17382.79688,-0.558566,0.061799
2_2_2023 20:8:31,-0.08598,0.023226,-0.009269,4290.411133,17382.79688,-0.558566,0.061799
2_2_2023 20:8:31,-0.08598,0.041952,-0.009269,4290.411133,17382.79688,-0.558566,0.061799
2_2_2023 20:8:31,-0.08598,0.041952,-0.016789,4290.411133,17382.79688,-0.558566,0.061799
2_2_2023 20:8:31,-0.08598,0.041952,-0.016789,4290.379395,17382.79688,-0.558566,0.061799
2_2_2023 20:8:31,-0.08598,0.041952,-0.016789,4290.379395,17382.79688,-0.559263,0.061799
2_2_2023 20:8:31,-0.08598,0.041952,-0.016789,4290.379395,17382.79688,-0.559263,0.058575
2_2_2023 20:8:32,-0.167405,0.041952,-0.016789,4290.379395,17382.79688,-0.559263,0.058575
2_2_2023 20:8:32,-0.167405,-0.059038,-0.016789,4290.379395,17382.79688,-0.559263,0.058575
2_2_2023 20:8:32,-0.167405,-0.059038,-0.013979,4290.379395,17382.79688,-0.559263,0.058575
2_2_2023 20:8:32,-0.167405,-0.059038,-0.013979,4290.347656,17382.79688,-0.559263,0.058575
2_2_2023 20:8:32,-0.167405,-0.059038,-0.013979,4290.347656,17382.79688,-0.558959,0.058575
2_2_2023 20:8:32,-0.167405,-0.059038,-0.013979,4290.347656,17382.79688,-0.558959,0.04697
2_2_2023 20:8:33,-0.026955,-0.059038,-0.013979,4290.347656,17382.79688,-0.558959,0.04697
2_2_2023 20:8:33,-0.026955,0.034523,-0.013979,4290.347656,17382.79688,-0.558959,0.04697
2_2_2023 20:8:33,-0.026955,0.034523,-0.014447,4290.347656,17382.79688,-0.558959,0.04697
2_2_2023 20:8:33,-0.026955,0.034523,-0.014447,4290.31543,17382.79688,-0.558959,0.04697
2_2_2023 20:8:33,-0.026955,0.034523,-0.014447,4290.31543,17382.79688,-0.558713,0.04697
2_2_2023 20:8:33,-0.026955,0.034523,-0.014447,4290.31543,17382.79688,-0.558713,0.045702
2_2_2023 20:8:34,-0.001797,0.034523,-0.014447,4290.31543,17382.79688,-0.558713,0.045702
2_2_2023 20:8:34,-0.001797,-0.014989,-0.014447,4290.31543,17382.79688,-0.558713,0.045702
2_2_2023 20:8:34,-0.001797,-0.014989,-0.012172,4290.31543,17382.79688,-0.558713,0.045702
2_2_2023 20:8:34,-0.001797,-0.014989,-0.012172,4290.283691,17382.79688,-0.558713,0.045702
2_2_2023 20:8:34,-0.001797,-0.014989,-0.012172,4290.283691,17382.79688,-0.556378,0.045702
2_2_2023 20:8:34,-0.001797,-0.014989,-0.012172,4290.283691,17382.79688,-0.556378,0.039526
2_2_2023 20:8:35,0.05622,-0.014989,-0.012172,4290.283691,17382.79688,-0.556378,0.039526
2_2_2023 20:8:35,0.05622,0.013462,-0.012172,4290.283691,17382.79688,-0.556378,0.039526
2_2_2023 20:8:35,0.05622,0.013462,0.005071,4290.283691,17382.79688,-0.556378,0.039526
2_2_2023 20:8:35,0.05622,0.013462,0.005071,4290.251953,17382.79688,-0.556378,0.039526
2_2_2023 20:8:35,0.05622,0.013462,0.005071,4290.251953,17382.79688,-0.556215,0.039526
2_2_2023 20:8:35,0.05622,0.013462,0.005071,4290.251953,17382.79688,-0.556215,0.041759
2_2_2023 20:8:36,0.05266,0.013462,0.005071,4290.251953,17382.79688,-0.556215,0.041759
2_2_2023 20:8:36,0.05266,-0.031137,0.005071,4290.251953,17382.79688,-0.556215,0.041759
2_2_2023 20:8:36,0.05266,-0.031137,-0.005089,4290.251953,17382.79688,-0.556215,0.041759
2_2_2023 20:8:36,0.05266,-0.031137,-0.005089,4290.220215,17382.79688,-0.556215,0.041759
2_2_2023 20:8:36,0.05266,-0.031137,-0.005089,4290.220215,17382.79688,-0.555327,0.041759
2_2_2023 20:8:36,0.05266,-0.031137,-0.005089,4290.220215,17382.79688,-0.555327,0.044134
2_2_2023 20:8:37,0.063343,-0.031137,-0.005089,4290.220215,17382.79688,-0.555327,0.044134
2_2_2023 20:8:37,0.063343,-0.044945,-0.005089,4290.220215,17382.79688,-0.555327,0.044134
2_2_2023 20:8:37,0.063343,-0.044945,-0.005985,4290.220215,17382.79688,-0.555327,0.044134
2_2_2023 20:8:37,0.063343,-0.044945,-0.005985,4290.188477,17382.79688,-0.555327,0.044134
2_2_2023 20:8:37,0.063343,-0.044945,-0.005985,4290.188477,17382.79102,-0.555327,0.044134
2_2_2023 20:8:37,0.063343,-0.044945,-0.005985,4290.188477,17382.79102,-0.553094,0.044134
2_2_2023 20:8:37,0.063343,-0.044945,-0.005985,4290.188477,17382.79102,-0.553094,0.066505
2_2_2023 20:8:38,0.013073,-0.044945,-0.005985,4290.188477,17382.79102,-0.553094,0.066505
2_2_2023 20:8:38,0.013073,0.047594,-0.005985,4290.188477,17382.79102,-0.553094,0.066505
2_2_2023 20:8:38,0.013073,0.047594,-0.005175,4290.188477,17382.79102,-0.553094,0.066505
2_2_2023 20:8:38,0.013073,0.047594,-0.005175,4290.15625,17382.79102,-0.553094,0.066505
2_2_2023 20:8:38,0.013073,0.047594,-0.005175,4290.15625,17382.76758,-0.553094,0.066505
2_2_2023 20:8:38,0.013073,0.047594,-0.005175,4290.15625,17382.76758,-0.558446,0.066505
2_2_2023 20:8:38,0.013073,0.047594,-0.005175,4290.15625,17382.76758,-0.558446,0.081806
2_2_2023 20:8:39,-0.017766,0.047594,-0.005175,4290.15625,17382.76758,-0.558446,0.081806
2_2_2023 20:8:39,-0.017766,-0.026996,-0.005175,4290.15625,17382.76758,-0.558446,0.081806
2_2_2023 20:8:39,-0.017766,-0.026996,-0.006637,4290.15625,17382.76758,-0.558446,0.081806
2_2_2023 20:8:39,-0.017766,-0.026996,-0.006637,4290.124512,17382.76758,-0.558446,0.081806
2_2_2023 20:8:39,-0.017766,-0.026996,-0.006637,4290.124512,17382.77148,-0.558446,0.081806
2_2_2023 20:8:39,-0.017766,-0.026996,-0.006637,4290.124512,17382.77148,-0.5596,0.081806
2_2_2023 20:8:39,-0.017766,-0.026996,-0.006637,4290.124512,17382.77148,-0.5596,0.073498
2_2_2023 20:8:40,0.016008,-0.026996,-0.006637,4290.124512,17382.77148,-0.5596,0.073498
2_2_2023 20:8:40,0.016008,0.016357,-0.006637,4290.124512,17382.77148,-0.5596,0.073498
2_2_2023 20:8:40,0.016008,0.016357,-0.010128,4290.124512,17382.77148,-0.5596,0.073498
2_2_2023 20:8:40,0.016008,0.016357,-0.010128,4290.092773,17382.77148,-0.5596,0.073498
2_2_2023 20:8:40,0.016008,0.016357,-0.010128,4290.092773,17382.7832,-0.5596,0.073498
2_2_2023 20:8:40,0.016008,0.016357,-0.010128,4290.092773,17382.7832,-0.557511,0.073498
2_2_2023 20:8:40,0.016008,0.016357,-0.010128,4290.092773,17382.7832,-0.557511,0.078551
2_2_2023 20:8:41,0.013593,0.016357,-0.010128,4290.092773,17382.7832,-0.557511,0.078551
2_2_2023 20:8:41,0.013593,-0.037801,-0.010128,4290.092773,17382.7832,-0.557511,0.078551
2_2_2023 20:8:41,0.013593,-0.037801,-0.008274,4290.092773,17382.7832,-0.557511,0.078551
2_2_2023 20:8:41,0.013593,-0.037801,-0.008274,4290.061035,17382.7832,-0.557511,0.078551
2_2_2023 20:8:41,0.013593,-0.037801,-0.008274,4290.061035,17382.78711,-0.557511,0.078551
2_2_2023 20:8:41,0.013593,-0.037801,-0.008274,4290.061035,17382.78711,-0.552848,0.078551
2_2_2023 20:8:41,0.013593,-0.037801,-0.008274,4290.061035,17382.78711,-0.552848,0.071319
2_2_2023 20:8:42,-0.057788,-0.037801,-0.008274,4290.061035,17382.78711,-0.552848,0.071319
2_2_2023 20:8:42,-0.057788,0.032329,-0.008274,4290.061035,17382.78711,-0.552848,0.071319
2_2_2023 20:8:42,-0.057788,0.032329,-0.015473,4290.061035,17382.78711,-0.552848,0.071319
2_2_2023 20:8:42,-0.057788,0.032329,-0.015473,4290.029297,17382.78711,-0.552848,0.071319
2_2_2023 20:8:42,-0.057788,0.032329,-0.015473,4290.029297,17382.78711,-0.554658,0.071319
2_2_2023 20:8:42,-0.057788,0.032329,-0.015473,4290.029297,17382.78711,-0.554658,0.076301
2_2_2023 20:8:43,0.021945,0.032329,-0.015473,4290.029297,17382.78711,-0.554658,0.076301
2_2_2023 20:8:43,0.021945,0.004472,-0.015473,4290.029297,17382.78711,-0.554658,0.076301
2_2_2023 20:8:43,0.021945,0.004472,-0.011322,4290.029297,17382.78711,-0.554658,0.076301
2_2_2023 20:8:43,0.021945,0.004472,-0.011322,4289.99707,17382.78711,-0.554658,0.076301
2_2_2023 20:8:43,0.021945,0.004472,-0.011322,4289.99707,17382.78711,-0.555749,0.076301
2_2_2023 20:8:43,0.021945,0.004472,-0.011322,4289.99707,17382.78711,-0.555749,0.058619
2_2_2023 20:8:44,0.046102,0.004472,-0.011322,4289.99707,17382.78711,-0.555749,0.058619
2_2_2023 20:8:44,0.046102,-0.024284,-0.011322,4289.99707,17382.78711,-0.555749,0.058619
2_2_2023 20:8:44,0.046102,-0.024284,-0.004475,4289.99707,17382.78711,-0.555749,0.058619
2_2_2023 20:8:44,0.046102,-0.024284,-0.004475,4289.965332,17382.78711,-0.555749,0.058619
2_2_2023 20:8:44,0.046102,-0.024284,-0.004475,4289.965332,17382.78711,-0.553825,0.058619
2_2_2023 20:8:44,0.046102,-0.024284,-0.004475,4289.965332,17382.78711,-0.553825,0.077211
2_2_2023 20:8:45,0.144957,-0.024284,-0.004475,4289.965332,17382.78711,-0.553825,0.077211
2_2_2023 20:8:45,0.144957,0.052998,-0.004475,4289.965332,17382.78711,-0.553825,0.077211
2_2_2023 20:8:45,0.144957,0.052998,-0.010565,4289.965332,17382.78711,-0.553825,0.077211
2_2_2023 20:8:45,0.144957,0.052998,-0.010565,4289.933594,17382.78711,-0.553825,0.077211
2_2_2023 20:8:45,0.144957,0.052998,-0.010565,4289.933594,17382.78711,-0.554564,0.077211
2_2_2023 20:8:45,0.144957,0.052998,-0.010565,4289.933594,17382.78711,-0.554564,0.063001
2_2_2023 20:8:46,0.138321,0.052998,-0.010565,4289.933594,17382.78711,-0.554564,0.063001
2_2_2023 20:8:46,0.138321,-0.010088,-0.010565,4289.933594,17382.78711,-0.554564,0.063001
2_2_2023 20:8:46,0.138321,-0.010088,-0.000133,4289.933594,17382.78711,-0.554564,0.063001
2_2_2023 20:8:46,0.138321,-0.010088,-0.000133,4289.901855,17382.78711,-0.554564,0.063001
2_2_2023 20:8:46,0.138321,-0.010088,-0.000133,4289.901855,17382.78711,-0.557094,0.063001
2_2_2023 20:8:46,0.138321,-0.010088,-0.000133,4289.901855,17382.78711,-0.557094,0.062413
2_2_2023 20:8:47,0.059251,-0.010088,-0.000133,4289.901855,17382.78711,-0.557094,0.062413
2_2_2023 20:8:47,0.059251,-0.024593,-0.000133,4289.901855,17382.78711,-0.557094,0.062413
2_2_2023 20:8:47,0.059251,-0.024593,-0.009971,4289.901855,17382.78711,-0.557094,0.062413
2_2_2023 20:8:47,0.059251,-0.024593,-0.009971,4289.869629,17382.78711,-0.557094,0.062413
2_2_2023 20:8:47,0.059251,-0.024593,-0.009971,4289.869629,17382.78711,-0.554046,0.062413
2_2_2023 20:8:47,0.059251,-0.024593,-0.009971,4289.869629,17382.78711,-0.554046,0.075615
2_2_2023 20:8:48,-0.029169,-0.024593,-0.009971,4289.869629,17382.78711,-0.554046,0.075615
2_2_2023 20:8:48,-0.029169,-0.0174,-0.009971,4289.869629,17382.78711,-0.554046,0.075615
2_2_2023 20:8:48,-0.029169,-0.0174,-0.002684,4289.869629,17382.78711,-0.554046,0.075615
2_2_2023 20:8:48,-0.029169,-0.0174,-0.002684,4289.837891,17382.78711,-0.554046,0.075615
2_2_2023 20:8:48,-0.029169,-0.0174,-0.002684,4289.837891,17382.78711,-0.554153,0.075615
2_2_2023 20:8:48,-0.029169,-0.0174,-0.002684,4289.837891,17382.78711,-0.554153,0.053468
2_2_2023 20:8:49,0.036752,-0.0174,-0.002684,4289.837891,17382.78711,-0.554153,0.053468
2_2_2023 20:8:49,0.036752,0.057022,-0.002684,4289.837891,17382.78711,-0.554153,0.053468
2_2_2023 20:8:49,0.036752,0.057022,-0.013166,4289.837891,17382.78711,-0.554153,0.053468
2_2_2023 20:8:49,0.036752,0.057022,-0.013166,4289.805664,17382.78711,-0.554153,0.053468
2_2_2023 20:8:49,0.036752,0.057022,-0.013166,4289.805664,17382.78711,-0.556876,0.053468
2_2_2023 20:8:49,0.036752,0.057022,-0.013166,4289.805664,17382.78711,-0.556876,0.078071
2_2_2023 20:8:50,-0.084218,0.057022,-0.013166,4289.805664,17382.78711,-0.556876,0.078071
2_2_2023 20:8:50,-0.084218,-0.014389,-0.013166,4289.805664,17382.78711,-0.556876,0.078071
2_2_2023 20:8:50,-0.084218,-0.014389,-0.012797,4289.805664,17382.78711,-0.556876,0.078071
2_2_2023 20:8:50,-0.084218,-0.014389,-0.012797,4289.773926,17382.78711,-0.556876,0.078071
2_2_2023 20:8:50,-0.084218,-0.014389,-0.012797,4289.773926,17382.80664,-0.556876,0.078071
2_2_2023 20:8:50,-0.084218,-0.014389,-0.012797,4289.773926,17382.80664,-0.554229,0.078071
2_2_2023 20:8:50,-0.084218,-0.014389,-0.012797,4289.773926,17382.80664,-0.554229,0.071573
2_2_2023 20:8:51,-0.052409,-0.014389,-0.012797,4289.773926,17382.80664,-0.554229,0.071573
2_2_2023 20:8:51,-0.052409,-0.016681,-0.012797,4289.773926,17382.80664,-0.554229,0.071573
2_2_2023 20:8:51,-0.052409,-0.016681,-0.011369,4289.773926,17382.80664,-0.554229,0.071573
2_2_2023 20:8:51,-0.052409,-0.016681,-0.011369,4289.742188,17382.80664,-0.554229,0.071573
2_2_2023 20:8:51,-0.052409,-0.016681,-0.011369,4289.742188,17382.80859,-0.554229,0.071573
2_2_2023 20:8:51,-0.052409,-0.016681,-0.011369,4289.742188,17382.80859,-0.552582,0.071573
2_2_2023 20:8:51,-0.052409,-0.016681,-0.011369,4289.742188,17382.80859,-0.552582,0.0328
2_2_2023 20:8:52,-0.018819,-0.016681,-0.011369,4289.742188,17382.80859,-0.552582,0.0328
2_2_2023 20:8:52,-0.018819,0.018897,-0.011369,4289.742188,17382.80859,-0.552582,0.0328
2_2_2023 20:8:52,-0.018819,0.018897,-0.016745,4289.742188,17382.80859,-0.552582,0.0328
2_2_2023 20:8:52,-0.018819,0.018897,-0.016745,4289.710449,17382.80859,-0.552582,0.0328
2_2_2023 20:8:52,-0.018819,0.018897,-0.016745,4289.710449,17382.80859,-0.551108,0.0328
2_2_2023 20:8:52,-0.018819,0.018897,-0.016745,4289.710449,17382.80859,-0.551108,0.06533
2_2_2023 20:8:53,-0.071971,0.018897,-0.016745,4289.710449,17382.80859,-0.551108,0.06533
2_2_2023 20:8:53,-0.071971,-0.032647,-0.016745,4289.710449,17382.80859,-0.551108,0.06533
2_2_2023 20:8:53,-0.071971,-0.032647,0.008114,4289.710449,17382.80859,-0.551108,0.06533
2_2_2023 20:8:53,-0.071971,-0.032647,0.008114,4289.678223,17382.80859,-0.551108,0.06533
2_2_2023 20:8:53,-0.071971,-0.032647,0.008114,4289.678223,17382.80859,-0.550825,0.06533
2_2_2023 20:8:53,-0.071971,-0.032647,0.008114,4289.678223,17382.80859,-0.550825,0.047241
2_2_2023 20:8:54,-0.039078,-0.032647,0.008114,4289.678223,17382.80859,-0.550825,0.047241
2_2_2023 20:8:54,-0.039078,0.040191,0.008114,4289.678223,17382.80859,-0.550825,0.047241
2_2_2023 20:8:54,-0.039078,0.040191,-0.005641,4289.678223,17382.80859,-0.550825,0.047241
2_2_2023 20:8:54,-0.039078,0.040191,-0.005641,4289.646484,17382.80859,-0.550825,0.047241
2_2_2023 20:8:54,-0.039078,0.040191,-0.005641,4289.646484,17382.79883,-0.550825,0.047241
2_2_2023 20:8:54,-0.039078,0.040191,-0.005641,4289.646484,17382.79883,-0.553497,0.047241
2_2_2023 20:8:54,-0.039078,0.040191,-0.005641,4289.646484,17382.79883,-0.553497,0.074447
2_2_2023 20:8:55,-0.043479,0.040191,-0.005641,4289.646484,17382.79883,-0.553497,0.074447
2_2_2023 20:8:55,-0.043479,-0.008222,-0.005641,4289.646484,17382.79883,-0.553497,0.074447
2_2_2023 20:8:55,-0.043479,-0.008222,-0.008635,4289.646484,17382.79883,-0.553497,0.074447
2_2_2023 20:8:55,-0.043479,-0.008222,-0.008635,4289.614746,17382.79883,-0.553497,0.074447
2_2_2023 20:8:55,-0.043479,-0.008222,-0.008635,4289.614746,17382.79883,-0.556115,0.074447
2_2_2023 20:8:55,-0.043479,-0.008222,-0.008635,4289.614746,17382.79883,-0.556115,0.064826
2_2_2023 20:8:56,0.025043,-0.008222,-0.008635,4289.614746,17382.79883,-0.556115,0.064826
2_2_2023 20:8:56,0.025043,0.035418,-0.008635,4289.614746,17382.79883,-0.556115,0.064826
2_2_2023 20:8:56,0.025043,0.035418,-0.014794,4289.614746,17382.79883,-0.556115,0.064826
2_2_2023 20:8:56,0.025043,0.035418,-0.014794,4289.583008,17382.79883,-0.556115,0.064826
2_2_2023 20:8:56,0.025043,0.035418,-0.014794,4289.583008,17382.80273,-0.556115,0.064826
2_2_2023 20:8:56,0.025043,0.035418,-0.014794,4289.583008,17382.80273,-0.555786,0.064826
2_2_2023 20:8:56,0.025043,0.035418,-0.014794,4289.583008,17382.80273,-0.555786,0.051108
2_2_2023 20:8:57,-0.055118,0.035418,-0.014794,4289.583008,17382.80273,-0.555786,0.051108
2_2_2023 20:8:57,-0.055118,0.004824,-0.014794,4289.583008,17382.80273,-0.555786,0.051108
2_2_2023 20:8:57,-0.055118,0.004824,-0.019508,4289.583008,17382.80273,-0.555786,0.051108
2_2_2023 20:8:57,-0.055118,0.004824,-0.019508,4289.55127,17382.80273,-0.555786,0.051108
2_2_2023 20:8:57,-0.055118,0.004824,-0.019508,4289.55127,17382.83008,-0.555786,0.051108
2_2_2023 20:8:57,-0.055118,0.004824,-0.019508,4289.55127,17382.83008,-0.55179,0.051108
2_2_2023 20:8:57,-0.055118,0.004824,-0.019508,4289.55127,17382.83008,-0.55179,0.039478
2_2_2023 20:8:58,-0.101055,0.004824,-0.019508,4289.55127,17382.83008,-0.55179,0.039478
2_2_2023 20:8:58,-0.101055,0.016137,-0.019508,4289.55127,17382.83008,-0.55179,0.039478
2_2_2023 20:8:58,-0.101055,0.016137,-0.023124,4289.55127,17382.83008,-0.55179,0.039478
2_2_2023 20:8:58,-0.101055,0.016137,-0.023124,4289.519531,17382.83008,-0.55179,0.039478
2_2_2023 20:8:58,-0.101055,0.016137,-0.023124,4289.519531,17382.83398,-0.55179,0.039478
2_2_2023 20:8:58,-0.101055,0.016137,-0.023124,4289.519531,17382.83398,-0.548698,0.039478
2_2_2023 20:8:58,-0.101055,0.016137,-0.023124,4289.519531,17382.83398,-0.548698,0.032376
2_2_2023 20:8:59,-0.119985,0.016137,-0.023124,4289.519531,17382.83398,-0.548698,0.032376
2_2_2023 20:8:59,-0.119985,0.044017,-0.023124,4289.519531,17382.83398,-0.548698,0.032376
2_2_2023 20:8:59,-0.119985,0.044017,-0.012467,4289.519531,17382.83398,-0.548698,0.032376
2_2_2023 20:8:59,-0.119985,0.044017,-0.012467,4289.487793,17382.83398,-0.548698,0.032376
2_2_2023 20:8:59,-0.119985,0.044017,-0.012467,4289.487793,17382.83398,-0.549779,0.032376
2_2_2023 20:8:59,-0.119985,0.044017,-0.012467,4289.487793,17382.83398,-0.549779,0.032168
2_2_2023 20:9:0,-0.019519,0.044017,-0.012467,4289.487793,17382.83398,-0.549779,0.032168
2_2_2023 20:9:0,-0.019519,-0.009687,-0.012467,4289.487793,17382.83398,-0.549779,0.032168
2_2_2023 20:9:0,-0.019519,-0.009687,-0.015047,4289.487793,17382.83398,-0.549779,0.032168
2_2_2023 20:9:0,-0.019519,-0.009687,-0.015047,4289.455566,17382.83398,-0.549779,0.032168
2_2_2023 20:9:0,-0.019519,-0.009687,-0.015047,4289.455566,17382.83398,-0.551693,0.032168
2_2_2023 20:9:0,-0.019519,-0.009687,-0.015047,4289.455566,17382.83398,-0.551693,0.045358
2_2_2023 20:9:1,-0.018772,-0.009687,-0.015047,4289.455566,17382.83398,-0.551693,0.045358
2_2_2023 20:9:1,-0.018772,-0.001368,-0.015047,4289.455566,17382.83398,-0.551693,0.045358
2_2_2023 20:9:1,-0.018772,-0.001368,-0.013277,4289.455566,17382.83398,-0.551693,0.045358
2_2_2023 20:9:1,-0.018772,-0.001368,-0.013277,4289.423828,17382.83398,-0.551693,0.045358
2_2_2023 20:9:1,-0.018772,-0.001368,-0.013277,4289.423828,17382.83398,-0.54941,0.045358
2_2_2023 20:9:1,-0.018772,-0.001368,-0.013277,4289.423828,17382.83398,-0.54941,0.05482
2_2_2023 20:9:2,0.027848,-0.001368,-0.013277,4289.423828,17382.83398,-0.54941,0.05482
2_2_2023 20:9:2,0.027848,-0.0043,-0.013277,4289.423828,17382.83398,-0.54941,0.05482
2_2_2023 20:9:2,0.027848,-0.0043,-0.008283,4289.423828,17382.83398,-0.54941,0.05482
2_2_2023 20:9:2,0.027848,-0.0043,-0.008283,4289.391602,17382.83398,-0.54941,0.05482
2_2_2023 20:9:2,0.027848,-0.0043,-0.008283,4289.391602,17382.83398,-0.551111,0.05482
2_2_2023 20:9:2,0.027848,-0.0043,-0.008283,4289.391602,17382.83398,-0.551111,0.039051
2_2_2023 20:9:3,-0.060157,-0.0043,-0.008283,4289.391602,17382.83398,-0.551111,0.039051
2_2_2023 20:9:3,-0.060157,0.025859,-0.008283,4289.391602,17382.83398,-0.551111,0.039051
2_2_2023 20:9:3,-0.060157,0.025859,-0.027553,4289.391602,17382.83398,-0.551111,0.039051
2_2_2023 20:9:3,-0.060157,0.025859,-0.027553,4289.391602,17382.83398,-0.551717,0.039051
2_2_2023 20:9:3,-0.060157,0.025859,-0.027553,4289.391602,17382.83398,-0.551717,0.049221
2_2_2023 20:9:4,0.023892,0.025859,-0.027553,4289.391602,17382.83398,-0.551717,0.049221
2_2_2023 20:9:4,0.023892,-0.046989,-0.027553,4289.391602,17382.83398,-0.551717,0.049221
2_2_2023 20:9:4,0.023892,-0.046989,0.006215,4289.391602,17382.83398,-0.551717,0.049221
2_2_2023 20:9:4,0.023892,-0.046989,0.006215,4289.328125,17382.83398,-0.551717,0.049221
2_2_2023 20:9:4,0.023892,-0.046989,0.006215,4289.328125,17382.83398,-0.551647,0.049221
2_2_2023 20:9:4,0.023892,-0.046989,0.006215,4289.328125,17382.83398,-0.551647,0.036407
2_2_2023 20:9:5,0.011903,-0.046989,0.006215,4289.328125,17382.83398,-0.551647,0.036407
2_2_2023 20:9:5,0.011903,0.02064,0.006215,4289.328125,17382.83398,-0.551647,0.036407
2_2_2023 20:9:5,0.011903,0.02064,-0.013893,4289.328125,17382.83398,-0.551647,0.036407
2_2_2023 20:9:5,0.011903,0.02064,-0.013893,4289.296387,17382.83398,-0.551647,0.036407
2_2_2023 20:9:5,0.011903,0.02064,-0.013893,4289.296387,17382.83398,-0.550142,0.036407
2_2_2023 20:9:5,0.011903,0.02064,-0.013893,4289.296387,17382.83398,-0.550142,0.06745
2_2_2023 20:9:6,-0.062874,0.02064,-0.013893,4289.296387,17382.83398,-0.550142,0.06745
2_2_2023 20:9:6,-0.062874,0.013685,-0.013893,4289.296387,17382.83398,-0.550142,0.06745
2_2_2023 20:9:6,-0.062874,0.013685,-0.003138,4289.296387,17382.83398,-0.550142,0.06745
2_2_2023 20:9:6,-0.062874,0.013685,-0.003138,4289.295898,17382.83398,-0.550142,0.06745
2_2_2023 20:9:6,-0.062874,0.013685,-0.003138,4289.295898,17382.83398,-0.55183,0.06745
2_2_2023 20:9:6,-0.062874,0.013685,-0.003138,4289.295898,17382.83398,-0.55183,0.062152
2_2_2023 20:9:7,0.008075,0.013685,-0.003138,4289.295898,17382.83398,-0.55183,0.062152
2_2_2023 20:9:7,0.008075,0.025262,-0.003138,4289.295898,17382.83398,-0.55183,0.062152
2_2_2023 20:9:7,0.008075,0.025262,-0.00726,4289.295898,17382.83398,-0.55183,0.062152
2_2_2023 20:9:7,0.008075,0.025262,-0.00726,4289.263672,17382.83398,-0.55183,0.062152
2_2_2023 20:9:7,0.008075,0.025262,-0.00726,4289.263672,17382.83398,-0.551972,0.062152
2_2_2023 20:9:7,0.008075,0.025262,-0.00726,4289.263672,17382.83398,-0.551972,0.054064
2_2_2023 20:9:8,-0.023904,0.025262,-0.00726,4289.263672,17382.83398,-0.551972,0.054064
2_2_2023 20:9:8,-0.023904,0.017306,-0.00726,4289.263672,17382.83398,-0.551972,0.054064
2_2_2023 20:9:8,-0.023904,0.017306,-0.003207,4289.263672,17382.83398,-0.551972,0.054064
2_2_2023 20:9:8,-0.023904,0.017306,-0.003207,4289.231934,17382.83398,-0.551972,0.054064
2_2_2023 20:9:8,-0.023904,0.017306,-0.003207,4289.231934,17382.83398,-0.552121,0.054064
2_2_2023 20:9:8,-0.023904,0.017306,-0.003207,4289.231934,17382.83398,-0.552121,0.074153
2_2_2023 20:9:9,-0.009649,0.017306,-0.003207,4289.231934,17382.83398,-0.552121,0.074153
2_2_2023 20:9:9,-0.009649,0.001554,-0.003207,4289.231934,17382.83398,-0.552121,0.074153
2_2_2023 20:9:9,-0.009649,0.001554,-0.000997,4289.231934,17382.83398,-0.552121,0.074153
2_2_2023 20:9:9,-0.009649,0.001554,-0.000997,4289.200195,17382.83398,-0.552121,0.074153
