ACCELERATION BODY X,ACCELERATION BODY Y,ACCELERATION BODY Z,TOTAL WEIGHT,PLANE ALTITUDE,ATTITUDE INDICATOR PITCH DEGREES,ATTITUDE INDICATOR BANK DEGREES,
 24_1_2023 16:25:8,-0.891727, 0.386291, 0.024760, 1859.058594, 605.772583, -0.628747, 0.664968, 
 24_1_2023 16:25:8,-0.891727, 0.386291, 0.024760, 1859.058594, 605.772583, -0.679038, 0.664968, 
 24_1_2023 16:25:8,-0.891727, 0.386291, 0.024760, 1859.058594, 605.772583, -0.679038, 0.660525, 
 24_1_2023 16:25:9,-0.072917, 0.386291, 0.024760, 1859.058594, 605.772583, -0.679038, 0.660525, 
 24_1_2023 16:25:9,-0.072917, 0.477266, 0.024760, 1859.058594, 605.772583, -0.679038, 0.660525, 
 24_1_2023 16:25:9,-0.072917, 0.477266, -0.081525, 1859.058594, 605.772583, -0.679038, 0.660525, 
 24_1_2023 16:25:9,-0.072917, 0.477266, -0.081525, 1859.057739, 605.772583, -0.679038, 0.660525, 
 24_1_2023 16:25:9,-0.072917, 0.477266, -0.081525, 1859.057739, 605.926270, -0.679038, 0.660525, 
 24_1_2023 16:25:9,-0.072917, 0.477266, -0.081525, 1859.057739, 605.926270, -0.945728, 0.660525, 
 24_1_2023 16:25:9,-0.072917, 0.477266, -0.081525, 1859.057739, 605.926270, -0.945728, 0.842053, 
 24_1_2023 16:25:10,1.333784, 0.477266, -0.081525, 1859.057739, 605.926270, -0.945728, 0.842053, 
 24_1_2023 16:25:10,1.333784, -0.228261, -0.081525, 1859.057739, 605.926270, -0.945728, 0.842053, 
 24_1_2023 16:25:10,1.333784, -0.228261, -0.204763, 1859.057739, 605.926270, -0.945728, 0.842053, 
 24_1_2023 16:25:10,1.333784, -0.228261, -0.204763, 1859.056885, 605.926270, -0.945728, 0.842053, 
 24_1_2023 16:25:10,1.333784, -0.228261, -0.204763, 1859.056885, 606.192566, -0.945728, 0.842053, 
 24_1_2023 16:25:10,1.333784, -0.228261, -0.204763, 1859.056885, 606.192566, -1.105147, 0.842053, 
 24_1_2023 16:25:10,1.333784, -0.228261, -0.204763, 1859.056885, 606.192566, -1.105147, 0.919955, 
 24_1_2023 16:25:11,1.123304, -0.228261, -0.204763, 1859.056885, 606.192566, -1.105147, 0.919955, 
 24_1_2023 16:25:11,1.123304, 0.277047, -0.204763, 1859.056885, 606.192566, -1.105147, 0.919955, 
 24_1_2023 16:25:11,1.123304, 0.277047, -0.106700, 1859.056885, 606.192566, -1.105147, 0.919955, 
 24_1_2023 16:25:11,1.123304, 0.277047, -0.106700, 1859.056152, 606.192566, -1.105147, 0.919955, 
 24_1_2023 16:25:11,1.123304, 0.277047, -0.106700, 1859.056152, 606.452271, -1.105147, 0.919955, 
 24_1_2023 16:25:11,1.123304, 0.277047, -0.106700, 1859.056152, 606.452271, -0.783431, 0.919955, 
 24_1_2023 16:25:11,1.123304, 0.277047, -0.106700, 1859.056152, 606.452271, -0.783431, 0.534027, 
 24_1_2023 16:25:12,0.848005, 0.277047, -0.106700, 1859.056152, 606.452271, -0.783431, 0.534027, 
 24_1_2023 16:25:12,0.848005, 0.149852, -0.106700, 1859.056152, 606.452271, -0.783431, 0.534027, 
 24_1_2023 16:25:12,0.848005, 0.149852, 0.101106, 1859.056152, 606.452271, -0.783431, 0.534027, 
 24_1_2023 16:25:12,0.848005, 0.149852, 0.101106, 1859.055420, 606.452271, -0.783431, 0.534027, 
 24_1_2023 16:25:12,0.848005, 0.149852, 0.101106, 1859.055420, 606.526123, -0.783431, 0.534027, 
 24_1_2023 16:25:12,0.848005, 0.149852, 0.101106, 1859.055420, 606.526123, -0.570320, 0.534027, 
 24_1_2023 16:25:12,0.848005, 0.149852, 0.101106, 1859.055420, 606.526123, -0.570320, 0.352697, 
 24_1_2023 16:25:13,-1.090755, 0.149852, 0.101106, 1859.055420, 606.526123, -0.570320, 0.352697, 
 24_1_2023 16:25:13,-1.090755, 0.372617, 0.101106, 1859.055420, 606.526123, -0.570320, 0.352697, 
 24_1_2023 16:25:13,-1.090755, 0.372617, 0.141013, 1859.055420, 606.526123, -0.570320, 0.352697, 
 24_1_2023 16:25:13,-1.090755, 0.372617, 0.141013, 1859.054565, 606.526123, -0.570320, 0.352697, 
 24_1_2023 16:25:13,-1.090755, 0.372617, 0.141013, 1859.054565, 606.506531, -0.570320, 0.352697, 
 24_1_2023 16:25:13,-1.090755, 0.372617, 0.141013, 1859.054565, 606.506531, -0.470023, 0.352697, 
 24_1_2023 16:25:13,-1.090755, 0.372617, 0.141013, 1859.054565, 606.506531, -0.470023, 0.282192, 
 24_1_2023 16:25:14,0.451512, 0.372617, 0.141013, 1859.054565, 606.506531, -0.470023, 0.282192, 
 24_1_2023 16:25:14,0.451512, -0.695485, 0.141013, 1859.054565, 606.506531, -0.470023, 0.282192, 
 24_1_2023 16:25:14,0.451512, -0.695485, 0.263324, 1859.054565, 606.506531, -0.470023, 0.282192, 
 24_1_2023 16:25:14,0.451512, -0.695485, 0.263324, 1859.053711, 606.506531, -0.470023, 0.282192, 
 24_1_2023 16:25:14,0.451512, -0.695485, 0.263324, 1859.053711, 606.456543, -0.470023, 0.282192, 
 24_1_2023 16:25:14,0.451512, -0.695485, 0.263324, 1859.053711, 606.456543, -0.370112, 0.282192, 
 24_1_2023 16:25:14,0.451512, -0.695485, 0.263324, 1859.053711, 606.456543, -0.370112, 0.251765, 
 24_1_2023 16:25:15,1.299529, -0.695485, 0.263324, 1859.053711, 606.456543, -0.370112, 0.251765, 
 24_1_2023 16:25:15,1.299529, -0.089502, 0.263324, 1859.053711, 606.456543, -0.370112, 0.251765, 
 24_1_2023 16:25:15,1.299529, -0.089502, 0.490172, 1859.053711, 606.456543, -0.370112, 0.251765, 
 24_1_2023 16:25:15,1.299529, -0.089502, 0.490172, 1859.052979, 606.456543, -0.370112, 0.251765, 
 24_1_2023 16:25:15,1.299529, -0.089502, 0.490172, 1859.052979, 606.242798, -0.370112, 0.251765, 
 24_1_2023 16:25:15,1.299529, -0.089502, 0.490172, 1859.052979, 606.242798, 0.138141, 0.251765, 
 24_1_2023 16:25:15,1.299529, -0.089502, 0.490172, 1859.052979, 606.242798, 0.138141, -0.196073, 
 24_1_2023 16:25:16,0.171812, -0.089502, 0.490172, 1859.052979, 606.242798, 0.138141, -0.196073, 
 24_1_2023 16:25:16,0.171812, -0.140259, 0.490172, 1859.052979, 606.242798, 0.138141, -0.196073, 
 24_1_2023 16:25:16,0.171812, -0.140259, 0.405723, 1859.052979, 606.242798, 0.138141, -0.196073, 
 24_1_2023 16:25:16,0.171812, -0.140259, 0.405723, 1859.052246, 606.242798, 0.138141, -0.196073, 
 24_1_2023 16:25:16,0.171812, -0.140259, 0.405723, 1859.052246, 605.934814, 0.138141, -0.196073, 
 24_1_2023 16:25:16,0.171812, -0.140259, 0.405723, 1859.052246, 605.934814, -0.144173, -0.196073, 
 24_1_2023 16:25:16,0.171812, -0.140259, 0.405723, 1859.052246, 605.934814, -0.144173, -0.027166, 
 24_1_2023 16:25:17,-1.056955, -0.140259, 0.405723, 1859.052246, 605.934814, -0.144173, -0.027166, 
 24_1_2023 16:25:17,-1.056955, 0.431798, 0.405723, 1859.052246, 605.934814, -0.144173, -0.027166, 
 24_1_2023 16:25:17,-1.056955, 0.431798, 0.278284, 1859.052246, 605.934814, -0.144173, -0.027166, 
 24_1_2023 16:25:17,-1.056955, 0.431798, 0.278284, 1859.051392, 605.934814, -0.144173, -0.027166, 
 24_1_2023 16:25:17,-1.056955, 0.431798, 0.278284, 1859.051392, 605.705688, -0.144173, -0.027166, 
 24_1_2023 16:25:17,-1.056955, 0.431798, 0.278284, 1859.051392, 605.705688, -0.161308, -0.027166, 
 24_1_2023 16:25:17,-1.056955, 0.431798, 0.278284, 1859.051392, 605.705688, -0.161308, 0.109270, 
 24_1_2023 16:25:18,-0.469047, 0.431798, 0.278284, 1859.051392, 605.705688, -0.161308, 0.109270, 
 24_1_2023 16:25:18,-0.469047, -0.222989, 0.278284, 1859.051392, 605.705688, -0.161308, 0.109270, 
 24_1_2023 16:25:18,-0.469047, -0.222989, 0.287963, 1859.051392, 605.705688, -0.161308, 0.109270, 
 24_1_2023 16:25:18,-0.469047, -0.222989, 0.287963, 1859.050537, 605.705688, -0.161308, 0.109270, 
 24_1_2023 16:25:18,-0.469047, -0.222989, 0.287963, 1859.050537, 605.574097, -0.161308, 0.109270, 
 24_1_2023 16:25:18,-0.469047, -0.222989, 0.287963, 1859.050537, 605.574097, -0.228689, 0.109270, 
 24_1_2023 16:25:18,-0.469047, -0.222989, 0.287963, 1859.050537, 605.574097, -0.228689, 0.179531, 
 24_1_2023 16:25:19,0.051625, -0.222989, 0.287963, 1859.050537, 605.574097, -0.228689, 0.179531, 
 24_1_2023 16:25:19,0.051625, -0.176956, 0.287963, 1859.050537, 605.574097, -0.228689, 0.179531, 
 24_1_2023 16:25:19,0.051625, -0.176956, 0.184688, 1859.050537, 605.574097, -0.228689, 0.179531, 
 24_1_2023 16:25:19,0.051625, -0.176956, 0.184688, 1859.049805, 605.574097, -0.228689, 0.179531, 
 24_1_2023 16:25:19,0.051625, -0.176956, 0.184688, 1859.049805, 605.487732, -0.228689, 0.179531, 
 24_1_2023 16:25:19,0.051625, -0.176956, 0.184688, 1859.049805, 605.487732, -0.446505, 0.179531, 
 24_1_2023 16:25:19,0.051625, -0.176956, 0.184688, 1859.049805, 605.487732, -0.446505, 0.125987, 
 24_1_2023 16:25:20,0.990830, -0.176956, 0.184688, 1859.049805, 605.487732, -0.446505, 0.125987, 
 24_1_2023 16:25:20,0.990830, 0.542536, 0.184688, 1859.049805, 605.487732, -0.446505, 0.125987, 
 24_1_2023 16:25:20,0.990830, 0.542536, 0.189400, 1859.049805, 605.487732, -0.446505, 0.125987, 
 24_1_2023 16:25:20,0.990830, 0.542536, 0.189400, 1859.048950, 605.487732, -0.446505, 0.125987, 
 24_1_2023 16:25:20,0.990830, 0.542536, 0.189400, 1859.048950, 605.413574, -0.446505, 0.125987, 
 24_1_2023 16:25:20,0.990830, 0.542536, 0.189400, 1859.048950, 605.413574, -0.336309, 0.125987, 
 24_1_2023 16:25:20,0.990830, 0.542536, 0.189400, 1859.048950, 605.413574, -0.336309, 0.291405, 
 24_1_2023 16:25:21,0.077902, 0.542536, 0.189400, 1859.048950, 605.413574, -0.336309, 0.291405, 
 24_1_2023 16:25:21,0.077902, -1.071350, 0.189400, 1859.048950, 605.413574, -0.336309, 0.291405, 
 24_1_2023 16:25:21,0.077902, -1.071350, 0.195204, 1859.048950, 605.413574, -0.336309, 0.291405, 
 24_1_2023 16:25:21,0.077902, -1.071350, 0.195204, 1859.048218, 605.413574, -0.336309, 0.291405, 
 24_1_2023 16:25:21,0.077902, -1.071350, 0.195204, 1859.048218, 605.355042, -0.336309, 0.291405, 
 24_1_2023 16:25:21,0.077902, -1.071350, 0.195204, 1859.048218, 605.355042, -0.529125, 0.291405, 
 24_1_2023 16:25:21,0.077902, -1.071350, 0.195204, 1859.048218, 605.355042, -0.529125, 0.475028, 
 24_1_2023 16:25:22,1.312513, -1.071350, 0.195204, 1859.048218, 605.355042, -0.529125, 0.475028, 
 24_1_2023 16:25:22,1.312513, -0.054282, 0.195204, 1859.048218, 605.355042, -0.529125, 0.475028, 
 24_1_2023 16:25:22,1.312513, -0.054282, 0.188844, 1859.048218, 605.355042, -0.529125, 0.475028, 
 24_1_2023 16:25:22,1.312513, -0.054282, 0.188844, 1859.047363, 605.355042, -0.529125, 0.475028, 
 24_1_2023 16:25:22,1.312513, -0.054282, 0.188844, 1859.047363, 605.289368, -0.529125, 0.475028, 
 24_1_2023 16:25:22,1.312513, -0.054282, 0.188844, 1859.047363, 605.289368, -0.372755, 0.475028, 
 24_1_2023 16:25:22,1.312513, -0.054282, 0.188844, 1859.047363, 605.289368, -0.372755, 0.324428, 
 24_1_2023 16:25:23,-0.574463, -0.054282, 0.188844, 1859.047363, 605.289368, -0.372755, 0.324428, 
 24_1_2023 16:25:23,-0.574463, -0.621562, 0.188844, 1859.047363, 605.289368, -0.372755, 0.324428, 
 24_1_2023 16:25:23,-0.574463, -0.621562, 0.160557, 1859.047363, 605.289368, -0.372755, 0.324428, 
 24_1_2023 16:25:23,-0.574463, -0.621562, 0.160557, 1859.046631, 605.289368, -0.372755, 0.324428, 
 24_1_2023 16:25:23,-0.574463, -0.621562, 0.160557, 1859.046631, 605.230408, -0.372755, 0.324428, 
 24_1_2023 16:25:23,-0.574463, -0.621562, 0.160557, 1859.046631, 605.230408, -0.505201, 0.324428, 
 24_1_2023 16:25:23,-0.574463, -0.621562, 0.160557, 1859.046631, 605.230408, -0.505201, 0.400969, 
 24_1_2023 16:25:24,-0.856593, -0.621562, 0.160557, 1859.046631, 605.230408, -0.505201, 0.400969, 
 24_1_2023 16:25:24,-0.856593, -0.245152, 0.160557, 1859.046631, 605.230408, -0.505201, 0.400969, 
 24_1_2023 16:25:24,-0.856593, -0.245152, 0.123030, 1859.046631, 605.230408, -0.505201, 0.400969, 
 24_1_2023 16:25:24,-0.856593, -0.245152, 0.123030, 1859.045776, 605.230408, -0.505201, 0.400969, 
 24_1_2023 16:25:24,-0.856593, -0.245152, 0.123030, 1859.045776, 605.155579, -0.505201, 0.400969, 
 24_1_2023 16:25:24,-0.856593, -0.245152, 0.123030, 1859.045776, 605.155579, -0.403982, 0.400969, 
 24_1_2023 16:25:24,-0.856593, -0.245152, 0.123030, 1859.045776, 605.155579, -0.403982, 0.222913, 
 24_1_2023 16:25:25,0.840458, -0.245152, 0.123030, 1859.045776, 605.155579, -0.403982, 0.222913, 
 24_1_2023 16:25:25,0.840458, 0.291520, 0.123030, 1859.045776, 605.155579, -0.403982, 0.222913, 
 24_1_2023 16:25:25,0.840458, 0.291520, 0.146850, 1859.045776, 605.155579, -0.403982, 0.222913, 
 24_1_2023 16:25:25,0.840458, 0.291520, 0.146850, 1859.045044, 605.155579, -0.403982, 0.222913, 
 24_1_2023 16:25:25,0.840458, 0.291520, 0.146850, 1859.045044, 605.087830, -0.403982, 0.222913, 
 24_1_2023 16:25:25,0.840458, 0.291520, 0.146850, 1859.045044, 605.087830, -0.453138, 0.222913, 
 24_1_2023 16:25:25,0.840458, 0.291520, 0.146850, 1859.045044, 605.087830, -0.453138, 0.105257, 
 24_1_2023 16:25:26,0.201255, 0.291520, 0.146850, 1859.045044, 605.087830, -0.453138, 0.105257, 
 24_1_2023 16:25:26,0.201255, -0.422027, 0.146850, 1859.045044, 605.087830, -0.453138, 0.105257, 
 24_1_2023 16:25:26,0.201255, -0.422027, 0.196287, 1859.045044, 605.087830, -0.453138, 0.105257, 
 24_1_2023 16:25:26,0.201255, -0.422027, 0.196287, 1859.044189, 605.087830, -0.453138, 0.105257, 
 24_1_2023 16:25:26,0.201255, -0.422027, 0.196287, 1859.044189, 604.996826, -0.453138, 0.105257, 
 24_1_2023 16:25:26,0.201255, -0.422027, 0.196287, 1859.044189, 604.996826, -0.329930, 0.105257, 
 24_1_2023 16:25:26,0.201255, -0.422027, 0.196287, 1859.044189, 604.996826, -0.329930, 0.245371, 
 24_1_2023 16:25:27,1.164089, -0.422027, 0.196287, 1859.044189, 604.996826, -0.329930, 0.245371, 
 24_1_2023 16:25:27,1.164089, 0.446611, 0.196287, 1859.044189, 604.996826, -0.329930, 0.245371, 
 24_1_2023 16:25:27,1.164089, 0.446611, 0.173801, 1859.044189, 604.996826, -0.329930, 0.245371, 
 24_1_2023 16:25:27,1.164089, 0.446611, 0.173801, 1859.043457, 604.996826, -0.329930, 0.245371, 
 24_1_2023 16:25:27,1.164089, 0.446611, 0.173801, 1859.043457, 604.902466, -0.329930, 0.245371, 
 24_1_2023 16:25:27,1.164089, 0.446611, 0.173801, 1859.043457, 604.902466, -0.362835, 0.245371, 
 24_1_2023 16:25:27,1.164089, 0.446611, 0.173801, 1859.043457, 604.902466, -0.362835, 0.158995, 
 24_1_2023 16:25:28,-0.861170, 0.446611, 0.173801, 1859.043457, 604.902466, -0.362835, 0.158995, 
 24_1_2023 16:25:28,-0.861170, 0.944350, 0.173801, 1859.043457, 604.902466, -0.362835, 0.158995, 
 24_1_2023 16:25:28,-0.861170, 0.944350, 0.125377, 1859.043457, 604.902466, -0.362835, 0.158995, 
 24_1_2023 16:25:28,-0.861170, 0.944350, 0.125377, 1859.042603, 604.902466, -0.362835, 0.158995, 
 24_1_2023 16:25:28,-0.861170, 0.944350, 0.125377, 1859.042603, 604.811462, -0.362835, 0.158995, 
 24_1_2023 16:25:28,-0.861170, 0.944350, 0.125377, 1859.042603, 604.811462, -0.348222, 0.158995, 
 24_1_2023 16:25:28,-0.861170, 0.944350, 0.125377, 1859.042603, 604.811462, -0.348222, 0.052887, 
 24_1_2023 16:25:29,0.243312, 0.944350, 0.125377, 1859.042603, 604.811462, -0.348222, 0.052887, 
 24_1_2023 16:25:29,0.243312, 0.452745, 0.125377, 1859.042603, 604.811462, -0.348222, 0.052887, 
 24_1_2023 16:25:29,0.243312, 0.452745, 0.174068, 1859.042603, 604.811462, -0.348222, 0.052887, 
 24_1_2023 16:25:29,0.243312, 0.452745, 0.174068, 1859.041748, 604.811462, -0.348222, 0.052887, 
 24_1_2023 16:25:29,0.243312, 0.452745, 0.174068, 1859.041748, 604.706970, -0.348222, 0.052887, 
 24_1_2023 16:25:29,0.243312, 0.452745, 0.174068, 1859.041748, 604.706970, -0.330645, 0.052887, 
 24_1_2023 16:25:29,0.243312, 0.452745, 0.174068, 1859.041748, 604.706970, -0.330645, 0.015811, 
 24_1_2023 16:25:30,-0.375634, 0.452745, 0.174068, 1859.041748, 604.706970, -0.330645, 0.015811, 
 24_1_2023 16:25:30,-0.375634, 0.814512, 0.174068, 1859.041748, 604.706970, -0.330645, 0.015811, 
 24_1_2023 16:25:30,-0.375634, 0.814512, 0.170952, 1859.041748, 604.706970, -0.330645, 0.015811, 
 24_1_2023 16:25:30,-0.375634, 0.814512, 0.170952, 1859.041016, 604.706970, -0.330645, 0.015811, 
 24_1_2023 16:25:30,-0.375634, 0.814512, 0.170952, 1859.041016, 604.599487, -0.330645, 0.015811, 
 24_1_2023 16:25:30,-0.375634, 0.814512, 0.170952, 1859.041016, 604.599487, -0.377085, 0.015811, 
 24_1_2023 16:25:30,-0.375634, 0.814512, 0.170952, 1859.041016, 604.599487, -0.377085, -0.087700, 
 24_1_2023 16:25:31,-0.077489, 0.814512, 0.170952, 1859.041016, 604.599487, -0.377085, -0.087700, 
 24_1_2023 16:25:31,-0.077489, 0.068976, 0.170952, 1859.041016, 604.599487, -0.377085, -0.087700, 
 24_1_2023 16:25:31,-0.077489, 0.068976, 0.146356, 1859.041016, 604.599487, -0.377085, -0.087700, 
 24_1_2023 16:25:31,-0.077489, 0.068976, 0.146356, 1859.040283, 604.599487, -0.377085, -0.087700, 
 24_1_2023 16:25:31,-0.077489, 0.068976, 0.146356, 1859.040283, 604.495178, -0.377085, -0.087700, 
 24_1_2023 16:25:31,-0.077489, 0.068976, 0.146356, 1859.040283, 604.495178, -0.389912, -0.087700, 
 24_1_2023 16:25:31,-0.077489, 0.068976, 0.146356, 1859.040283, 604.495178, -0.389912, -0.155156, 
 24_1_2023 16:25:32,0.244844, 0.068976, 0.146356, 1859.040283, 604.495178, -0.389912, -0.155156, 
 24_1_2023 16:25:32,0.244844, -0.253718, 0.146356, 1859.040283, 604.495178, -0.389912, -0.155156, 
 24_1_2023 16:25:32,0.244844, -0.253718, 0.184743, 1859.040283, 604.495178, -0.389912, -0.155156, 
 24_1_2023 16:25:32,0.244844, -0.253718, 0.184743, 1859.039429, 604.495178, -0.389912, -0.155156, 
 24_1_2023 16:25:32,0.244844, -0.253718, 0.184743, 1859.039429, 604.388977, -0.389912, -0.155156, 
 24_1_2023 16:25:32,0.244844, -0.253718, 0.184743, 1859.039429, 604.388977, -0.305820, -0.155156, 
 24_1_2023 16:25:32,0.244844, -0.253718, 0.184743, 1859.039429, 604.388977, -0.305820, -0.153251, 
 24_1_2023 16:25:33,0.038039, -0.253718, 0.184743, 1859.039429, 604.388977, -0.305820, -0.153251, 
 24_1_2023 16:25:33,0.038039, 0.280388, 0.184743, 1859.039429, 604.388977, -0.305820, -0.153251, 
 24_1_2023 16:25:33,0.038039, 0.280388, 0.196187, 1859.039429, 604.388977, -0.305820, -0.153251, 
 24_1_2023 16:25:33,0.038039, 0.280388, 0.196187, 1859.038574, 604.388977, -0.305820, -0.153251, 
 24_1_2023 16:25:33,0.038039, 0.280388, 0.196187, 1859.038574, 604.275574, -0.305820, -0.153251, 
 24_1_2023 16:25:33,0.038039, 0.280388, 0.196187, 1859.038574, 604.275574, -0.258036, -0.153251, 
 24_1_2023 16:25:33,0.038039, 0.280388, 0.196187, 1859.038574, 604.275574, -0.258036, -0.201607, 
 24_1_2023 16:25:34,0.166268, 0.280388, 0.196187, 1859.038574, 604.275574, -0.258036, -0.201607, 
 24_1_2023 16:25:34,0.166268, 0.894171, 0.196187, 1859.038574, 604.275574, -0.258036, -0.201607, 
 24_1_2023 16:25:34,0.166268, 0.894171, 0.124350, 1859.038574, 604.275574, -0.258036, -0.201607, 
 24_1_2023 16:25:34,0.166268, 0.894171, 0.124350, 1859.037842, 604.275574, -0.258036, -0.201607, 
 24_1_2023 16:25:34,0.166268, 0.894171, 0.124350, 1859.037842, 604.175903, -0.258036, -0.201607, 
 24_1_2023 16:25:34,0.166268, 0.894171, 0.124350, 1859.037842, 604.175903, -0.330670, -0.201607, 
 24_1_2023 16:25:34,0.166268, 0.894171, 0.124350, 1859.037842, 604.175903, -0.330670, -0.197425, 
 24_1_2023 16:25:35,0.067230, 0.894171, 0.124350, 1859.037842, 604.175903, -0.330670, -0.197425, 
 24_1_2023 16:25:35,0.067230, 1.088892, 0.124350, 1859.037842, 604.175903, -0.330670, -0.197425, 
 24_1_2023 16:25:35,0.067230, 1.088892, 0.063842, 1859.037842, 604.175903, -0.330670, -0.197425, 
 24_1_2023 16:25:35,0.067230, 1.088892, 0.063842, 1859.037109, 604.175903, -0.330670, -0.197425, 
 24_1_2023 16:25:35,0.067230, 1.088892, 0.063842, 1859.037109, 604.073669, -0.330670, -0.197425, 
 24_1_2023 16:25:35,0.067230, 1.088892, 0.063842, 1859.037109, 604.073669, -0.258814, -0.197425, 
 24_1_2023 16:25:35,0.067230, 1.088892, 0.063842, 1859.037109, 604.073669, -0.258814, -0.378375, 
 24_1_2023 16:25:36,0.000893, 1.088892, 0.063842, 1859.037109, 604.073669, -0.258814, -0.378375, 
 24_1_2023 16:25:36,0.000893, -0.531859, 0.063842, 1859.037109, 604.073669, -0.258814, -0.378375, 
 24_1_2023 16:25:36,0.000893, -0.531859, 0.169162, 1859.037109, 604.073669, -0.258814, -0.378375, 
 24_1_2023 16:25:36,0.000893, -0.531859, 0.169162, 1859.036255, 604.073669, -0.258814, -0.378375, 
 24_1_2023 16:25:36,0.000893, -0.531859, 0.169162, 1859.036255, 603.994446, -0.258814, -0.378375, 
 24_1_2023 16:25:36,0.000893, -0.531859, 0.169162, 1859.036255, 603.994446, -0.357018, -0.378375, 
 24_1_2023 16:25:36,0.000893, -0.531859, 0.169162, 1859.036255, 603.994446, -0.357018, -0.414630, 
 24_1_2023 16:25:37,0.058076, -0.531859, 0.169162, 1859.036255, 603.994446, -0.357018, -0.414630, 
 24_1_2023 16:25:37,0.058076, -0.082104, 0.169162, 1859.036255, 603.994446, -0.357018, -0.414630, 
 24_1_2023 16:25:37,0.058076, -0.082104, 0.123588, 1859.036255, 603.994446, -0.357018, -0.414630, 
 24_1_2023 16:25:37,0.058076, -0.082104, 0.123588, 1859.035400, 603.994446, -0.357018, -0.414630, 
 24_1_2023 16:25:37,0.058076, -0.082104, 0.123588, 1859.035400, 603.906799, -0.357018, -0.414630, 
 24_1_2023 16:25:37,0.058076, -0.082104, 0.123588, 1859.035400, 603.906799, -0.323775, -0.414630, 
 24_1_2023 16:25:37,0.058076, -0.082104, 0.123588, 1859.035400, 603.906799, -0.323775, -0.495009, 
 24_1_2023 16:25:38,-0.024355, -0.082104, 0.123588, 1859.035400, 603.906799, -0.323775, -0.495009, 
 24_1_2023 16:25:38,-0.024355, 0.174414, 0.123588, 1859.035400, 603.906799, -0.323775, -0.495009, 
 24_1_2023 16:25:38,-0.024355, 0.174414, 0.140575, 1859.035400, 603.906799, -0.323775, -0.495009, 
 24_1_2023 16:25:38,-0.024355, 0.174414, 0.140575, 1859.034668, 603.906799, -0.323775, -0.495009, 
 24_1_2023 16:25:38,-0.024355, 0.174414, 0.140575, 1859.034668, 603.837219, -0.323775, -0.495009, 
 24_1_2023 16:25:38,-0.024355, 0.174414, 0.140575, 1859.034668, 603.837219, -0.309762, -0.495009, 
 24_1_2023 16:25:38,-0.024355, 0.174414, 0.140575, 1859.034668, 603.837219, -0.309762, -0.530383, 
 24_1_2023 16:25:39,-0.029740, 0.174414, 0.140575, 1859.034668, 603.837219, -0.309762, -0.530383, 
 24_1_2023 16:25:39,-0.029740, 0.719837, 0.140575, 1859.034668, 603.837219, -0.309762, -0.530383, 
 24_1_2023 16:25:39,-0.029740, 0.719837, 0.093110, 1859.034668, 603.837219, -0.309762, -0.530383, 
 24_1_2023 16:25:39,-0.029740, 0.719837, 0.093110, 1859.033936, 603.837219, -0.309762, -0.530383, 
 24_1_2023 16:25:39,-0.029740, 0.719837, 0.093110, 1859.033936, 603.760925, -0.309762, -0.530383, 
 24_1_2023 16:25:39,-0.029740, 0.719837, 0.093110, 1859.033936, 603.760925, -0.287678, -0.530383, 
 24_1_2023 16:25:39,-0.029740, 0.719837, 0.093110, 1859.033936, 603.760925, -0.287678, -0.581999, 
 24_1_2023 16:25:40,-0.202002, 0.719837, 0.093110, 1859.033936, 603.760925, -0.287678, -0.581999, 
 24_1_2023 16:25:40,-0.202002, 0.066686, 0.093110, 1859.033936, 603.760925, -0.287678, -0.581999, 
 24_1_2023 16:25:40,-0.202002, 0.066686, 0.151062, 1859.033936, 603.760925, -0.287678, -0.581999, 
 24_1_2023 16:25:40,-0.202002, 0.066686, 0.151062, 1859.033081, 603.760925, -0.287678, -0.581999, 
